method,alpha,serial_id,qualified,A,truth_A,error_A,B,truth_B,error_B,C,truth_C,error_C
A,0,13,True,5.991874166444722,6.0,-0.00812583355527785,0.49973767969807315,0.5,-0.00026232030192685496,-0.1550991924589728,-0.156,0.0009008075410271987
A,0,14,True,6.009049781278308,6.0,0.009049781278307911,0.5003433251834623,0.5,0.0003433251834622508,0.00651381950329384,0.007,-0.00048618049670615983
A,0,15,True,6.006617851685251,6.0,0.006617851685250642,0.5002282548410959,0.5,0.00022825484109589844,-0.20423401727934534,-0.204,-0.00023401727934535543
A,0,16,True,6.009782275740141,6.0,0.009782275740141344,0.5003124298826342,0.5,0.0003124298826342464,-0.20579750340080363,-0.205,-0.0007975034008036452
A,0,17,True,6.0038716011194015,6.0,0.0038716011194015465,0.5001161001708639,0.5,0.00011610017086394198,-0.17730038259372746,-0.177,-0.0003003825937274718
A,0,18,True,6.001415922016553,6.0,0.0014159220165526065,0.5000337406215977,0.5,3.3740621597666554e-05,-0.1788758588583906,-0.179,0.00012414114160938516
A,0,19,True,6.0043135364794615,6.0,0.004313536479461533,0.5001486479475465,0.5,0.00014864794754654298,-0.18204064275542264,-0.182,-4.06427554226485e-05
A,0,20,True,7.013591686178411,7.0,0.013591686178410889,0.5004411766584764,0.5,0.0004411766584764276,-0.590783187356487,-0.59,-0.0007831873564870806
A,0,21,True,6.009423297003109,6.0,0.009423297003109177,0.5002906388560376,0.5,0.0002906388560376394,0.2395306337932812,0.24,-0.0004693662067187798
A,0,22,True,5.9964517683998,6.0,-0.0035482316001997916,0.49987146340634914,0.5,-0.00012853659365086312,0.5576170787815402,0.558,-0.00038292121845984184
A,0,23,True,7.990360496318984,8.0,-0.00963950368101596,0.4997648204881326,0.5,-0.0002351795118674116,-0.6569167364181796,-0.658,0.0010832635818204261
A,0,24,True,5.993181295560526,6.0,-0.006818704439473855,0.4997446284199284,0.5,-0.0002553715800716061,-0.2146833438450447,-0.215,0.0003166561549552971
A,0,25,True,5.9978195703002894,6.0,-0.002180429699710551,0.4999592661253823,0.5,-4.0733874617726595e-05,-0.18977427704788002,-0.19,0.00022572295211997773
A,0,26,True,6.000695172972666,6.0,0.0006951729726658584,0.5000659013079534,0.5,6.590130795336435e-05,0.1161977981427229,0.116,0.0001977981427228881
A,0,27,True,6.992291707383916,7.0,-0.0077082926160843,0.4997391052449655,0.5,-0.0002608947550344909,-0.6041686387464126,-0.604,-0.00016863874641259713
A,0,28,True,5.998009525944812,6.0,-0.0019904740551881517,0.49995962767229685,0.5,-4.037232770315313e-05,0.9019615605137044,0.901,0.0009615605137043293
A,0,29,True,6.999381337380919,7.0,-0.0006186626190807232,0.49997316485383286,0.5,-2.683514616713678e-05,-0.9084111051667281,-0.908,-0.000411105166728043
A,0,30,True,6.997317327509916,7.0,-0.002682672490084137,0.4999150005696409,0.5,-8.499943035911173e-05,-0.9061797929506811,-0.906,-0.00017979295068104584
A,0,31,True,7.007397765519507,7.0,0.007397765519507438,0.5002289555520358,0.5,0.00022895555203583662,-0.5836986156490128,-0.584,0.0003013843509871439
A,0,32,True,5.980207875714665,6.0,-0.019792124285334722,0.4992870702126263,0.5,-0.0007129297873736951,0.23441942393070878,0.235,-0.000580576069291211
A,0,33,True,6.014492655226107,6.0,0.014492655226106876,0.500516819374485,0.5,0.0005168193744850003,0.5637768663572347,0.563,0.000776866357234729
A,0,34,True,7.997475688476041,8.0,-0.002524311523958822,0.499969605138637,0.5,-3.0394861363025605e-05,-0.663457109773794,-0.663,-0.00045710977379398443
A,0,35,True,5.999123179474458,6.0,-0.0008768205255416106,0.49998962742125325,0.5,-1.0372578746753458e-05,-0.1524796241072508,-0.153,0.0005203758927491975
A,0,36,True,6.000808137947693,6.0,0.0008081379476934103,0.500069499101267,0.5,6.949910126696768e-05,0.02232891341251214,0.022,0.0003289134125121426
A,0,37,True,7.000232255162825,7.0,0.0002322551628246572,0.5000251127893708,0.5,2.511278937078476e-05,-0.29601071584120436,-0.296,-1.0715841204378407e-05
A,0,38,True,5.999908366177363,6.0,-9.1633822637327e-05,0.499955171585956,0.5,-4.482841404401805e-05,-0.18261092712628985,-0.182,-0.0006109271262898508
A,0,39,True,6.0038972644934105,6.0,0.003897264493410546,0.5001115376491027,0.5,0.0001115376491026554,-0.012495081169256895,-0.012,-0.0004950811692568946
A,0,40,True,6.999796255862104,7.0,-0.00020374413789614465,0.500005594413528,0.5,5.594413527987285e-06,-0.22449105686607773,-0.225,0.0005089431339222739
A,0,41,True,6.999581555701677,7.0,-0.0004184442983232728,0.4999813251024,0.5,-1.8674897599990636e-05,-0.5681617988622613,-0.568,-0.00016179886226130868
A,0,42,True,5.985736502873951,6.0,-0.014263497126049351,0.4994900919527605,0.5,-0.0005099080472394935,0.24572848351430576,0.246,-0.00027151648569423426
A,0,43,True,6.025390481560446,6.0,0.025390481560446432,0.5007992968849472,0.5,0.000799296884947176,0.570186704517897,0.57,0.00018670451789704057
A,0,44,True,7.9873506689779825,8.0,-0.012649331022017485,0.4997397982690011,0.5,-0.000260201730998888,-0.672244250763074,-0.673,0.0007557492369260066
A,0,45,True,6.014616785832897,6.0,0.014616785832896717,0.5005321311504219,0.5,0.0005321311504219439,-0.2759606807136097,-0.276,3.931928639033799e-05
A,0,46,True,5.998878012946874,6.0,-0.001121987053125828,0.4999689991382605,0.5,-3.100086173951633e-05,0.7033750570430803,0.704,-0.0006249429569196163
A,0,47,True,8.003695326226318,8.0,0.003695326226317519,0.5001024221917544,0.5,0.00010242219175438105,-0.7707682929190193,-0.771,0.00023170708098074755
A,0,48,True,8.00495471524051,8.0,0.004954715240510055,0.5001078722184451,0.5,0.0001078722184451042,-0.7611008900538244,-0.761,-0.00010089005382440952
A,0,49,True,7.015097765301971,7.0,0.015097765301971044,0.5005167940572542,0.5,0.000516794057254244,-0.5765968995565613,-0.575,-0.001596899556561393
A,0,50,True,6.037171733026023,6.0,0.037171733026022835,0.501152667373224,0.5,0.0011526673732239479,0.23280612477471996,0.234,-0.0011938752252800555
A,0,51,True,6.022312216259639,6.0,0.022312216259638973,0.5006394809740775,0.5,0.0006394809740775109,0.565985000930449,0.568,-0.002014999069550938
A,0,52,True,7.999965806783079,8.0,-3.419321692099686e-05,0.4999848502251321,0.5,-1.5149774867884158e-05,-0.6803467091275852,-0.681,0.0006532908724148356
A,0,53,True,5.9908253853421165,6.0,-0.009174614657883495,0.4996364390177179,0.5,-0.000363560982282074,-0.20654115096403816,-0.207,0.000458849035961828
A,0,54,True,6.009306505963691,6.0,0.00930650596369098,0.500381487102936,0.5,0.00038148710293595123,-0.22230830793380885,-0.223,0.0006916920661911574
A,0,55,True,6.0040933582405,6.0,0.004093358240499612,0.5001400703077873,0.5,0.0001400703077872878,0.6917438355671861,0.693,-0.0012561644328138444
A,0,56,True,8.014834410026921,8.0,0.014834410026921319,0.5003822043437851,0.5,0.0003822043437851086,-0.772442982123649,-0.772,-0.0004429821236490161
A,0,57,True,8.010598324112351,8.0,0.010598324112351065,0.5002513631826374,0.5,0.00025136318263740964,-0.7642439255445154,-0.764,-0.00024392554451535542
A,0,58,True,7.017639847618862,7.0,0.01763984761886217,0.5005724111359536,0.5,0.0005724111359536321,-0.5851751498196097,-0.585,-0.0001751498196097545
A,0,59,True,5.982648339646575,6.0,-0.017351660353424947,0.4994286333869888,0.5,-0.0005713666130112149,0.23815897614775008,0.238,0.00015897614775009505
A,0,60,True,6.005382505375638,6.0,0.005382505375638225,0.5001836481351839,0.5,0.00018364813518390033,0.5621609739923178,0.561,0.0011609739923177376
A,0,61,True,7.993439154963957,8.0,-0.006560845036043261,0.4998217501414568,0.5,-0.0001782498585432002,-0.652052533351391,-0.652,-5.253335139099313e-05
A,0,62,True,5.996557583517679,6.0,-0.003442416482321242,0.49989019214203334,0.5,-0.00010980785796665948,-0.213700544369637,-0.214,0.00029945563036298806
A,0,63,True,6.0015125401826035,6.0,0.0015125401826034945,0.5000738362819821,0.5,7.383628198209813e-05,-0.16392978870548303,-0.164,7.021129451698083e-05
A,0,64,True,6.00152164701282,6.0,0.001521647012819649,0.5000308111552993,0.5,3.0811155299348414e-05,-0.19135946322485392,-0.191,-0.0003594632248539176
A,0,65,True,6.001658132947699,6.0,0.0016581329476990092,0.5000536439409234,0.5,5.364394092344238e-05,0.037011216814084924,0.037,1.1216814084925864e-05
A,0,66,True,6.997130059863859,7.0,-0.002869940136140947,0.49992418475301253,0.5,-7.581524698746511e-05,-0.39778093567374595,-0.398,0.00021906432625407035
A,0,67,True,7.00974599985051,7.0,0.009745999850509612,0.5002845824959202,0.5,0.000284582495920227,-0.5802449400738771,-0.579,-0.0012449400738770988
A,0,68,True,6.054474143327969,6.0,0.05447414332796896,0.5017682694716892,0.5,0.0017682694716891767,0.191377593157414,0.193,-0.0016224068425859939
A,0,69,True,6.005797006120281,6.0,0.005797006120280557,0.5000653747902271,0.5,6.537479022705739e-05,0.5651905812297547,0.567,-0.001809418770245208
A,0,70,True,7.993749094977481,8.0,-0.006250905022518793,0.4997947211807296,0.5,-0.0002052788192704047,-0.6695544855538469,-0.671,0.001445514446153151
A,0,71,True,6.01390528169691,6.0,0.013905281696909633,0.5003371803080172,0.5,0.0003371803080172153,0.07756698241007622,0.079,-0.0014330175899237851
A,0,72,True,7.99503560148483,8.0,-0.004964398515170387,0.49989910775253693,0.5,-0.00010089224746306913,-0.4877934654888232,-0.489,0.0012065345111768044
A,0,73,True,7.0185322564137005,7.0,0.018532256413700487,0.5006095677277261,0.5,0.0006095677277261347,-0.5727777711598738,-0.573,0.00022222884012612631
A,0,74,True,6.012703135714452,6.0,0.012703135714452252,0.5004078529717829,0.5,0.00040785297178291824,0.16821954102243228,0.169,-0.0007804589775677329
A,0,75,True,5.9939720757607615,6.0,-0.00602792423923848,0.4997422674384807,0.5,-0.00025773256151928603,0.5648457513899926,0.565,-0.0001542486100073459
A,0,76,True,7.995080690579017,8.0,-0.004919309420983176,0.49987009501611224,0.5,-0.00012990498388776306,-0.6582727814877233,-0.659,0.0007272185122767505
A,0,77,True,6.012765423011568,6.0,0.012765423011567911,0.5003422700937067,0.5,0.00034227009370668693,0.23104044395223147,0.232,-0.0009595560477685394
A,0,78,True,7.989874725064026,8.0,-0.010125274935973927,0.49968768839088484,0.5,-0.00031231160911515676,-0.4934369998035314,-0.494,0.0005630001964685993
A,0,79,True,6.0060508098074115,6.0,0.006050809807411461,0.5002401012531345,0.5,0.0002401012531344504,-0.4129460475604639,-0.413,5.395243953609796e-05
A,0,80,True,7.000312209427415,7.0,0.00031220942741505553,0.5000081954324955,0.5,8.19543249552801e-06,-0.5859293081544615,-0.586,7.069184553842867e-05
A,0,81,True,6.003386555862014,6.0,0.0033865558620140845,0.5001148412072084,0.5,0.00011484120720839375,0.23526539485436623,0.235,0.00026539485436624655
A,0,82,True,5.982825678605108,6.0,-0.017174321394891834,0.49946250291478883,0.5,-0.0005374970852111693,0.5603848342319664,0.561,-0.0006151657680336653
A,0,83,True,7.998596559071255,8.0,-0.0014034409287448923,0.499953973262127,0.5,-4.6026737873017254e-05,-0.6610770632508213,-0.662,0.0009229367491787599
A,0,84,True,5.98964618148645,6.0,-0.010353818513549662,0.49963102318200475,0.5,-0.00036897681799524795,-0.147763232938502,-0.148,0.00023676706149799998
A,0,85,True,6.005758260173207,6.0,0.005758260173206686,0.5002008852619608,0.5,0.0002008852619608259,-0.04378469481018592,-0.044,0.0002153051898140801
A,0,86,True,5.996218320713562,6.0,-0.0037816792864378,0.4998511183210808,0.5,-0.00014888167891918824,-0.18223137336001669,-0.182,-0.00023137336001669007
A,0,87,True,6.005586251357623,6.0,0.005586251357622807,0.5002098818076552,0.5,0.00020988180765524334,-0.18252802953510125,-0.182,-0.0005280295351012543
A,0,88,True,6.012761478338052,6.0,0.012761478338052079,0.5004543365886172,0.5,0.00045433658861715465,-0.33418211797400815,-0.334,-0.00018211797400813357
A,0,89,True,6.005710563491424,6.0,0.005710563491423848,0.5001861147605595,0.5,0.00018611476055951925,-0.3449671417697412,-0.345,3.2858230258780985e-05
A,0,90,True,6.005145824599383,6.0,0.005145824599383175,0.500159119675947,0.5,0.00015911967594695042,0.402359153574427,0.403,-0.0006408464255730495
A,0,91,True,8.007420169069876,8.0,0.007420169069876081,0.5001902823577349,0.5,0.00019028235773488333,-0.5682094421312331,-0.568,-0.0002094421312331951
A,0,92,True,7.016561139805916,7.0,0.01656113980591556,0.5005299540559908,0.5,0.0005299540559907667,-0.5889430186373646,-0.589,5.6981362635322164e-05
A,0,93,True,5.993975165750599,6.0,-0.006024834249401145,0.499797480357426,0.5,-0.00020251964257400612,0.2325271069104732,0.233,-0.00047289308952680464
A,0,94,True,5.990301857513928,6.0,-0.009698142486072037,0.4996470412914352,0.5,-0.00035295870856477674,0.5654248489451004,0.565,0.00042484894510042004
A,0,95,True,7.986492534247749,8.0,-0.013507465752250702,0.49968890482068407,0.5,-0.00031109517931593444,-0.6676905019248186,-0.669,0.0013094980751814367
A,0,96,True,6.016347684552873,6.0,0.01634768455287272,0.5005582552937038,0.5,0.000558255293703791,-0.1333461756955841,-0.133,-0.00034617569558409444
A,0,97,True,5.990697922417908,6.0,-0.009302077582091783,0.4996539651824951,0.5,-0.0003460348175048922,-0.17524911365959933,-0.175,-0.0002491136595993426
A,0,98,True,5.997913887200941,6.0,-0.0020861127990592365,0.49993104306096775,0.5,-6.895693903224975e-05,-0.08263940976050373,-0.083,0.0003605902394962779
A,0,99,True,6.0033949177137345,6.0,0.0033949177137344577,0.5001479479541905,0.5,0.000147947954190486,0.013835904759162791,0.013,0.0008359047591627918
A,0,100,True,6.998720237231636,7.0,-0.0012797627683642787,0.49998875001798854,0.5,-1.12499820114631e-05,-0.3098113191320144,-0.31,0.00018868086798562445
A,0,101,True,5.993094748170389,6.0,-0.006905251829611103,0.49977789521852073,0.5,-0.00022210478147927093,0.19472918900473263,0.195,-0.00027081099526737873
A,0,102,True,6.002339889049964,6.0,0.0023398890499644054,0.5000921940967682,0.5,9.219409676819446e-05,-0.23054107206018876,-0.23,-0.0005410720601887464
A,0,103,True,5.998596305097055,6.0,-0.0014036949029447854,0.4999279091468931,0.5,-7.209085310688756e-05,-0.26772941867503186,-0.268,0.00027058132496815546
A,0,104,True,6.008333499018382,6.0,0.008333499018381652,0.5002720218764631,0.5,0.00027202187646313547,-0.21346109059696092,-0.213,-0.00046109059696092247
A,0,105,True,6.000095709862799,6.0,9.570986279872074e-05,0.4999902353609677,0.5,-9.764639032294742e-06,-0.1900327951895197,-0.19,-3.279518951970761e-05
A,0,106,True,6.998594935829465,7.0,-0.0014050641705347644,0.4999562448949685,0.5,-4.3755105031517694e-05,-0.5853721427700544,-0.585,-0.0003721427700544844
A,0,107,True,5.99577758204129,6.0,-0.004222417958709812,0.4998261350518066,0.5,-0.00017386494819338072,0.24441335618481314,0.244,0.0004133561848131406
A,0,108,True,5.983433233577193,6.0,-0.016566766422807078,0.49948891060536216,0.5,-0.0005110893946378425,0.5609850573172288,0.561,-1.4942682771246218e-05
A,0,109,True,8.01601964821845,8.0,0.01601964821844959,0.5004527419164941,0.5,0.0004527419164941371,-0.6641864483979779,-0.664,-0.0001864483979778786
A,0,110,True,6.004428617157386,6.0,0.004428617157386405,0.5001470224785174,0.5,0.00014702247851738903,-0.2377597313637148,-0.238,0.00024026863628517914
A,0,111,True,5.998421219997216,6.0,-0.0015787800027844412,0.4999338972735488,0.5,-6.610272645118931e-05,0.672069254921365,0.673,-0.000930745078634998
A,0,112,True,8.010624195084588,8.0,0.01062419508458845,0.5002832714417402,0.5,0.00028327144174022933,-0.658981159995787,-0.659,1.8840004213038775e-05
A,0,113,True,7.010873620819974,7.0,0.010873620819974228,0.5003244780966568,0.5,0.0003244780966568106,-0.8722832148565131,-0.872,-0.0002832148565130588
A,0,114,True,7.012570589079807,7.0,0.012570589079807348,0.5003202468801694,0.5,0.00032024688016940583,-0.5841893026719946,-0.584,-0.00018930267199468442
A,0,115,True,6.009077872745364,6.0,0.009077872745364424,0.500276318706987,0.5,0.0002763187069869666,0.2328120373474887,0.234,-0.0011879626525113096
A,0,116,True,6.018510959734724,6.0,0.01851095973472372,0.5005560954769868,0.5,0.0005560954769867621,0.5624260908186856,0.562,0.00042609081868549836
A,0,117,True,7.990804823833161,8.0,-0.009195176166839403,0.4997750566343447,0.5,-0.0002249433656553168,-0.6657621010467167,-0.666,0.0002378989532832998
A,0,118,True,6.005583119994229,6.0,0.005583119994229335,0.5001507034431996,0.5,0.00015070344319956241,-0.21236833019659826,-0.212,-0.0003683301965982655
A,0,119,True,5.993932669594008,6.0,-0.006067330405992166,0.49979338260875106,0.5,-0.00020661739124894218,-0.19013991805585212,-0.191,0.0008600819441478835
A,0,120,True,5.997964304879433,6.0,-0.002035695120566672,0.4999828671638924,0.5,-1.7132836107602856e-05,0.6669491321465352,0.667,-5.086785346486433e-05
A,0,121,True,8.010414284384835,8.0,0.010414284384834716,0.500279614482671,0.5,0.00027961448267099787,-0.6534867384968912,-0.653,-0.0004867384968911814
A,0,122,True,7.009524169566849,7.0,0.009524169566849316,0.50029501545608,0.5,0.00029501545608001667,-0.8776065088291148,-0.877,-0.0006065088291148379
A,0,123,True,6.998479015476459,7.0,-0.0015209845235411024,0.4999161755606159,0.5,-8.382443938409478e-05,-0.558551856370966,-0.558,-0.0005518563709659974
A,0,124,True,6.019060252365081,6.0,0.019060252365081354,0.500563461393646,0.5,0.0005634613936460475,0.1855093074844497,0.186,-0.0004906925155503117
A,0,125,True,6.004219686873085,6.0,0.004219686873084605,0.5001612798909693,0.5,0.000161279890969257,0.5732659412210436,0.574,-0.0007340587789563813
A,0,126,True,8.013299839466416,8.0,0.01329983946641633,0.5003797870855691,0.5,0.00037978708556907215,-0.6942216073247929,-0.694,-0.00022160732479292733
A,0,127,True,6.017670662481382,6.0,0.017670662481381605,0.5005386851526588,0.5,0.0005386851526587577,0.09526032568405285,0.096,-0.000739674315947153
A,0,128,True,16.004567076959994,16.0,0.004567076959993699,0.5000395722785315,0.5,3.957227853146339e-05,-0.2852352279784416,-0.285,-0.00023522797844161003
A,0,129,True,7.015584836312222,7.0,0.01558483631222174,0.5004449679874916,0.5,0.0004449679874916068,-0.5918653817891667,-0.592,0.00013461821083327052
