dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable,variant
heterogeneous-168,narrower-double,23,7.999999999999994,0.4,-0.6580000000000014,-6.217248937900877e-15,0.0,-1.3322676295501878e-15,True,legacy
heterogeneous-168,narrower-double,24,6.000000000000004,0.5,-0.21500000000000066,4.440892098500626e-15,0.0,-6.661338147750939e-16,True,legacy
heterogeneous-168,narrower-double,25,5.999999999999986,0.5,-0.19000000000000034,-1.4210854715202004e-14,0.0,-3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,26,6.00000000000001,0.5,0.11600000000000117,9.769962616701378e-15,0.0,1.1657341758564144e-15,True,legacy
heterogeneous-168,narrower-double,27,6.999999999999991,0.45,-0.6040000000000006,-8.881784197001252e-15,0.0,-6.661338147750939e-16,True,legacy
heterogeneous-168,narrower-double,28,6.000000000000008,0.5,0.9009999999999967,7.993605777301127e-15,0.0,-3.3306690738754696e-15,True,legacy
heterogeneous-168,narrower-double,29,7.00000000000002,0.45,-0.908000000000002,2.042810365310288e-14,0.0,-1.9984014443252818e-15,True,legacy
heterogeneous-168,narrower-double,30,7.000000000000041,0.45,-0.9059999999999971,4.085620730620576e-14,0.0,2.886579864025407e-15,True,legacy
heterogeneous-168,narrower-double,31,6.999999999999987,0.45,-0.5840000000000012,-1.3322676295501878e-14,0.0,-1.2212453270876722e-15,True,legacy
heterogeneous-168,narrower-double,32,5.999999999999987,0.5,0.2350000000000019,-1.3322676295501878e-14,0.0,1.915134717478395e-15,True,legacy
heterogeneous-168,narrower-double,33,6.000000000000023,0.5,0.5630000000000008,2.3092638912203256e-14,0.0,8.881784197001252e-16,True,legacy
heterogeneous-168,narrower-double,34,7.999999999999985,0.4,-0.6630000000000004,-1.509903313490213e-14,0.0,-3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,35,6.000000000000001,0.5,-0.1530000000000005,8.881784197001252e-16,0.0,-4.996003610813204e-16,True,legacy
heterogeneous-168,narrower-double,36,5.999999999999993,0.5,0.02199999999999881,-7.105427357601002e-15,0.0,-1.1900203045200897e-15,True,legacy
heterogeneous-168,narrower-double,37,7.0000000000000195,0.45,-0.2959999999999997,1.9539925233402755e-14,0.0,2.7755575615628914e-16,True,legacy
heterogeneous-168,narrower-double,38,5.999999999999998,0.5,-0.18199999999999994,-1.7763568394002505e-15,0.0,5.551115123125783e-17,True,legacy
heterogeneous-168,narrower-double,39,6.000000000000022,0.5,-0.012000000000000639,2.220446049250313e-14,0.0,-6.38378239159465e-16,True,legacy
heterogeneous-168,narrower-double,40,6.999999999999993,0.45,-0.22499999999999923,-7.105427357601002e-15,0.0,7.771561172376096e-16,True,legacy
heterogeneous-168,narrower-double,41,6.999999999999992,0.45,-0.5680000000000014,-7.993605777301127e-15,0.0,-1.4432899320127035e-15,True,legacy
heterogeneous-168,narrower-double,42,5.999999999999997,0.5,0.24600000000000202,-2.6645352591003757e-15,0.0,2.0261570199409107e-15,True,legacy
heterogeneous-168,narrower-double,43,5.999999999999996,0.5,0.5699999999999995,-4.440892098500626e-15,0.0,-4.440892098500626e-16,True,legacy
heterogeneous-168,narrower-double,44,8.000000000000005,0.4,-0.6729999999999997,5.329070518200751e-15,0.0,3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,45,6.000000000000018,0.5,-0.2760000000000001,1.7763568394002505e-14,0.0,-5.551115123125783e-17,True,legacy
heterogeneous-168,narrower-double,46,5.9999999999999964,0.5,0.7039999999999975,-3.552713678800501e-15,0.0,-2.4424906541753444e-15,True,legacy
heterogeneous-168,narrower-double,47,8.000000000000016,0.4,-0.7709999999999991,1.5987211554602254e-14,0.0,8.881784197001252e-16,True,legacy
heterogeneous-168,narrower-double,48,8.000000000000002,0.4,-0.7609999999999997,1.7763568394002505e-15,0.0,3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,49,7.000000000000005,0.45,-0.574999999999999,5.329070518200751e-15,0.0,9.992007221626409e-16,True,legacy
heterogeneous-168,narrower-double,50,5.999999999999986,0.5,0.23399999999999901,-1.4210854715202004e-14,0.0,-9.992007221626409e-16,True,legacy
heterogeneous-168,narrower-double,51,6.0000000000000275,0.5,0.5679999999999996,2.7533531010703882e-14,0.0,-3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,52,7.999999999999999,0.4,-0.6809999999999992,-8.881784197001252e-16,0.0,8.881784197001252e-16,True,legacy
heterogeneous-168,narrower-double,53,6.000000000000016,0.5,-0.20699999999999985,1.5987211554602254e-14,0.0,1.3877787807814457e-16,True,legacy
heterogeneous-168,narrower-double,54,5.999999999999996,0.5,-0.22300000000000128,-4.440892098500626e-15,0.0,-1.27675647831893e-15,True,legacy
heterogeneous-168,narrower-double,55,6.000000000000003,0.5,0.6929999999999992,2.6645352591003757e-15,0.0,-7.771561172376096e-16,True,legacy
heterogeneous-168,narrower-double,56,8.000000000000028,0.4,-0.7719999999999979,2.842170943040401e-14,0.0,2.1094237467877974e-15,True,legacy
heterogeneous-168,narrower-double,57,7.9999999999999964,0.4,-0.7640000000000012,-3.552713678800501e-15,0.0,-1.2212453270876722e-15,True,legacy
heterogeneous-168,narrower-double,58,6.999999999999982,0.45,-0.5849999999999994,-1.7763568394002505e-14,0.0,5.551115123125783e-16,True,legacy
heterogeneous-168,narrower-double,59,6.000000000000006,0.5,0.2379999999999993,6.217248937900877e-15,0.0,-6.938893903907228e-16,True,legacy
heterogeneous-168,narrower-double,60,6.000000000000011,0.5,0.5609999999999998,1.0658141036401503e-14,0.0,-2.220446049250313e-16,True,legacy
heterogeneous-168,narrower-double,61,7.99999999999999,0.4,-0.6519999999999976,-9.769962616701378e-15,0.0,2.4424906541753444e-15,True,legacy
heterogeneous-168,narrower-double,62,6.000000000000001,0.5,-0.21400000000000075,8.881784197001252e-16,0.0,-7.494005416219807e-16,True,legacy
heterogeneous-168,narrower-double,63,6.000000000000006,0.5,-0.16400000000000045,6.217248937900877e-15,0.0,-4.440892098500626e-16,True,legacy
heterogeneous-168,narrower-double,64,5.999999999999993,0.5,-0.19099999999999864,-7.105427357601002e-15,0.0,1.3600232051658168e-15,True,legacy
heterogeneous-168,narrower-double,65,5.999999999999989,0.5,0.03699999999999938,-1.0658141036401503e-14,0.0,-6.175615574477433e-16,True,legacy
heterogeneous-168,narrower-double,66,6.999999999999993,0.45,-0.3979999999999994,-7.105427357601002e-15,0.0,6.106226635438361e-16,True,legacy
heterogeneous-168,narrower-double,67,6.999999999999989,0.45,-0.579000000000003,-1.0658141036401503e-14,0.0,-2.9976021664879227e-15,True,legacy
heterogeneous-168,narrower-double,68,6.000000000000012,0.5,0.19300000000000364,1.2434497875801753e-14,0.0,3.635980405647388e-15,True,legacy
heterogeneous-168,narrower-double,69,5.999999999999968,0.5,0.5669999999999977,-3.197442310920451e-14,0.0,-2.220446049250313e-15,True,legacy
heterogeneous-168,narrower-double,70,7.999999999999979,0.4,-0.6710000000000008,-2.1316282072803006e-14,0.0,-7.771561172376096e-16,True,legacy
heterogeneous-168,narrower-double,71,6.000000000000029,0.5,0.07899999999999839,2.930988785010413e-14,0.0,-1.609823385706477e-15,True,legacy
heterogeneous-168,narrower-double,72,8.00000000000001,0.4,-0.48900000000000005,1.0658141036401503e-14,0.0,-5.551115123125783e-17,True,legacy
heterogeneous-168,narrower-double,73,6.99999999999999,0.45,-0.5729999999999982,-9.769962616701378e-15,0.0,1.7763568394002505e-15,True,legacy
heterogeneous-168,narrower-double,74,5.999999999999976,0.5,0.16900000000000187,-2.398081733190338e-14,0.0,1.8596235662471372e-15,True,legacy
heterogeneous-168,narrower-double,75,5.999999999999987,0.5,0.5650000000000046,-1.3322676295501878e-14,0.0,4.6629367034256575e-15,True,legacy
heterogeneous-168,narrower-double,76,8.000000000000023,0.4,-0.6590000000000034,2.3092638912203256e-14,0.0,-3.3306690738754696e-15,True,legacy
heterogeneous-168,narrower-double,77,5.999999999999986,0.5,0.23199999999999982,-1.4210854715202004e-14,0.0,-1.942890293094024e-16,True,legacy
heterogeneous-168,narrower-double,78,7.9999999999999805,0.4,-0.49400000000000027,-1.9539925233402755e-14,0.0,-2.7755575615628914e-16,True,legacy
heterogeneous-168,narrower-double,79,5.999999999999964,0.5,-0.41299999999999826,-3.6415315207705135e-14,0.0,1.7208456881689926e-15,True,legacy
heterogeneous-168,narrower-double,80,7.000000000000019,0.45,-0.586000000000007,1.865174681370263e-14,0.0,-6.994405055138486e-15,True,legacy
heterogeneous-168,narrower-double,81,6.0000000000000115,0.5,0.23500000000000265,1.1546319456101628e-14,0.0,2.6645352591003757e-15,True,legacy
heterogeneous-168,narrower-double,82,5.999999999999975,0.5,0.5610000000000023,-2.4868995751603507e-14,0.0,2.220446049250313e-15,True,legacy
heterogeneous-168,narrower-double,83,8.00000000000002,0.4,-0.6620000000000028,1.9539925233402755e-14,0.0,-2.7755575615628914e-15,True,legacy
heterogeneous-168,narrower-double,84,6.0000000000000115,0.5,-0.14800000000000227,1.1546319456101628e-14,0.0,-2.275957200481571e-15,True,legacy
heterogeneous-168,narrower-double,85,6.000000000000007,0.5,-0.043999999999999546,7.105427357601002e-15,0.0,4.510281037539698e-16,True,legacy
heterogeneous-168,narrower-double,86,5.9999999999999805,0.5,-0.181999999999998,-1.9539925233402755e-14,0.0,1.9984014443252818e-15,True,legacy
heterogeneous-168,narrower-double,87,5.999999999999995,0.5,-0.18200000000000008,-5.329070518200751e-15,0.0,-8.326672684688674e-17,True,legacy
heterogeneous-168,narrower-double,88,5.999999999999985,0.5,-0.3340000000000011,-1.509903313490213e-14,0.0,-1.0547118733938987e-15,True,legacy
heterogeneous-168,narrower-double,89,6.000000000000002,0.5,-0.3450000000000013,1.7763568394002505e-15,0.0,-1.3322676295501878e-15,True,legacy
heterogeneous-168,narrower-double,90,5.999999999999983,0.5,0.4030000000000011,-1.687538997430238e-14,0.0,1.0547118733938987e-15,True,legacy
heterogeneous-168,narrower-double,91,8.00000000000001,0.4,-0.567999999999999,1.0658141036401503e-14,0.0,9.992007221626409e-16,True,legacy
heterogeneous-168,narrower-double,92,6.999999999999988,0.45,-0.5890000000000006,-1.2434497875801753e-14,0.0,-6.661338147750939e-16,True,legacy
heterogeneous-168,narrower-double,93,5.999999999999943,0.5,0.23300000000000287,-5.684341886080802e-14,0.0,2.858824288409778e-15,True,legacy
heterogeneous-168,narrower-double,94,5.999999999999988,0.5,0.5649999999999993,-1.2434497875801753e-14,0.0,-6.661338147750939e-16,True,legacy
heterogeneous-168,narrower-double,95,7.9999999999999885,0.4,-0.6690000000000005,-1.1546319456101628e-14,0.0,-4.440892098500626e-16,True,legacy
heterogeneous-168,narrower-double,96,5.999999999999972,0.5,-0.13299999999999892,-2.842170943040401e-14,0.0,1.0824674490095276e-15,True,legacy
heterogeneous-168,narrower-double,97,6.0000000000000195,0.5,-0.17499999999999988,1.9539925233402755e-14,0.0,1.1102230246251565e-16,True,legacy
heterogeneous-168,narrower-double,98,6.000000000000016,0.5,-0.08300000000000275,1.5987211554602254e-14,0.0,-2.7478019859472624e-15,True,legacy
heterogeneous-168,narrower-double,99,6.000000000000025,0.5,0.012999999999998658,2.4868995751603507e-14,0.0,-1.3409412469300719e-15,True,legacy
heterogeneous-168,narrower-double,100,7.0000000000000036,0.45,-0.3099999999999989,3.552713678800501e-15,0.0,1.1102230246251565e-15,True,legacy
heterogeneous-168,narrower-double,101,5.999999999999995,0.5,0.19499999999999973,-5.329070518200751e-15,0.0,-2.7755575615628914e-16,True,legacy
heterogeneous-168,narrower-double,102,5.9999999999999964,0.5,-0.23000000000000045,-3.552713678800501e-15,0.0,-4.440892098500626e-16,True,legacy
heterogeneous-168,narrower-double,103,5.999999999999994,0.5,-0.2679999999999996,-6.217248937900877e-15,0.0,3.885780586188048e-16,True,legacy
heterogeneous-168,narrower-double,104,6.000000000000016,0.5,-0.21299999999999966,1.5987211554602254e-14,0.0,3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,105,6.00000000000001,0.5,-0.19000000000000064,9.769962616701378e-15,0.0,-6.38378239159465e-16,True,legacy
heterogeneous-168,narrower-double,106,7.000000000000009,0.45,-0.5849999999999986,8.881784197001252e-15,0.0,1.3322676295501878e-15,True,legacy
heterogeneous-168,narrower-double,107,6.0000000000000195,0.5,0.2440000000000035,1.9539925233402755e-14,0.0,3.497202527569243e-15,True,legacy
heterogeneous-168,narrower-double,108,5.999999999999999,0.5,0.5609999999999995,-8.881784197001252e-16,0.0,-5.551115123125783e-16,True,legacy
heterogeneous-168,narrower-double,109,8.00000000000005,0.4,-0.6640000000000051,4.973799150320701e-14,0.0,-5.10702591327572e-15,True,legacy
heterogeneous-168,narrower-double,110,5.999999999999977,0.5,-0.238000000000003,-2.3092638912203256e-14,0.0,-2.9976021664879227e-15,True,legacy
heterogeneous-168,narrower-double,111,6.000000000000017,0.5,0.6729999999999999,1.687538997430238e-14,0.0,-1.1102230246251565e-16,True,legacy
heterogeneous-168,narrower-double,112,8.000000000000004,0.4,-0.6589999999999984,3.552713678800501e-15,0.0,1.6653345369377348e-15,True,legacy
heterogeneous-168,narrower-double,113,6.999999999999992,0.45,-0.8719999999999974,-7.993605777301127e-15,0.0,2.55351295663786e-15,True,legacy
heterogeneous-168,narrower-double,114,6.999999999999969,0.45,-0.5839999999999969,-3.108624468950438e-14,0.0,3.1086244689504383e-15,True,legacy
heterogeneous-168,narrower-double,115,5.999999999999968,0.5,0.23399999999999835,-3.197442310920451e-14,0.0,-1.6653345369377348e-15,True,legacy
heterogeneous-168,narrower-double,116,5.999999999999975,0.5,0.5620000000000086,-2.4868995751603507e-14,0.0,8.548717289613705e-15,True,legacy
heterogeneous-168,narrower-double,117,7.999999999999994,0.4,-0.6660000000000014,-6.217248937900877e-15,0.0,-1.3322676295501878e-15,True,legacy
heterogeneous-168,narrower-double,118,6.0000000000000036,0.5,-0.21199999999999936,3.552713678800501e-15,0.0,6.38378239159465e-16,True,legacy
heterogeneous-168,narrower-double,119,6.000000000000015,0.5,-0.1910000000000049,1.509903313490213e-14,0.0,-4.884981308350689e-15,True,legacy
heterogeneous-168,narrower-double,120,6.000000000000026,0.5,0.6670000000000083,2.5757174171303632e-14,0.0,8.215650382226158e-15,True,legacy
heterogeneous-168,narrower-double,121,8.000000000000027,0.4,-0.6530000000000026,2.6645352591003757e-14,0.0,-2.55351295663786e-15,True,legacy
heterogeneous-168,narrower-double,122,7.000000000000008,0.45,-0.877000000000006,7.993605777301127e-15,0.0,-5.995204332975845e-15,True,legacy
heterogeneous-168,narrower-double,123,7.000000000000012,0.45,-0.5580000000000005,1.2434497875801753e-14,0.0,-4.440892098500626e-16,True,legacy
heterogeneous-168,narrower-double,124,6.000000000000043,0.5,0.18599999999999858,4.263256414560601e-14,0.0,-1.4155343563970746e-15,True,legacy
heterogeneous-168,narrower-double,125,5.999999999999967,0.5,0.5740000000000021,-3.2862601528904634e-14,0.0,2.1094237467877974e-15,True,legacy
heterogeneous-168,narrower-double,126,8.00000000000002,0.4,-0.6939999999999974,1.9539925233402755e-14,0.0,2.55351295663786e-15,True,legacy
heterogeneous-168,narrower-double,127,6.000000000000072,0.5,0.09599999999999553,7.194245199571014e-14,0.0,-4.468647674116255e-15,True,legacy
heterogeneous-168,narrower-double,128,16.000000000000018,0.5,-0.2850000000000005,1.7763568394002505e-14,0.0,-4.996003610813204e-16,True,legacy
heterogeneous-168,narrower-double,129,7.000000000000024,0.45,-0.5920000000000044,2.398081733190338e-14,0.0,-4.440892098500626e-15,True,legacy
heterogeneous-168,narrower-double,130,6.000000000000029,0.49999999999999994,0.26699999999999996,2.930988785010413e-14,-5.551115123125783e-17,-5.551115123125783e-17,True,legacy
heterogeneous-168,narrower-double,131,6.000000000000044,0.5,0.5599999999999927,4.440892098500626e-14,0.0,-7.327471962526033e-15,True,legacy
heterogeneous-168,narrower-double,132,8.000000000000098,0.4,-0.6729999999999962,9.769962616701378e-14,0.0,3.885780586188048e-15,True,legacy
heterogeneous-168,narrower-double,133,5.999999999999999,0.5,-0.3919999999999997,-8.881784197001252e-16,0.0,3.3306690738754696e-16,True,legacy
heterogeneous-168,narrower-double,134,7.000000000000016,0.45,-0.5879999999999981,1.5987211554602254e-14,0.0,1.887379141862766e-15,True,legacy
heterogeneous-168,narrower-double,135,6.000000000000017,0.5,0.21499999999999753,1.687538997430238e-14,0.0,-2.4702462297909733e-15,True,legacy
heterogeneous-168,narrower-double,136,5.999999999999966,0.5,0.5600000000000055,-3.375077994860476e-14,0.0,5.440092820663267e-15,True,legacy
heterogeneous-168,narrower-double,137,8.000000000000016,0.4,-0.660999999999999,1.5987211554602254e-14,0.0,9.992007221626409e-16,True,legacy
heterogeneous-168,narrower-double,138,5.999999999999986,0.5,-0.005000000000000466,-1.4210854715202004e-14,0.0,-4.657732532997727e-16,True,legacy
heterogeneous-168,narrower-double,139,6.00000000000006,0.5,-0.3620000000000019,6.039613253960852e-14,0.0,-1.887379141862766e-15,True,legacy
heterogeneous-168,narrower-double,140,6.000000000000068,0.5,-0.35999999999999993,6.838973831690964e-14,0.0,5.551115123125783e-17,True,legacy
heterogeneous-168,narrower-double,141,7.000000000000065,0.45,-0.5900000000000077,6.483702463810914e-14,0.0,-7.771561172376096e-15,True,legacy
heterogeneous-168,narrower-double,142,5.999999999999963,0.5,0.21400000000000396,-3.730349362740526e-14,0.0,3.969047313034935e-15,True,legacy
heterogeneous-168,narrower-double,143,5.999999999999992,0.5,0.5600000000000045,-7.993605777301127e-15,0.0,4.440892098500626e-15,True,legacy
heterogeneous-168,narrower-double,144,8.000000000000002,0.4,-0.6570000000000034,1.7763568394002505e-15,0.0,-3.3306690738754696e-15,True,legacy
heterogeneous-168,narrower-double,145,6.0000000000000036,0.5,-0.03199999999999885,3.552713678800501e-15,0.0,1.1518563880486e-15,True,legacy
